winner,vp,steps,rl_damage,enemy_damage,rl_attacks,enemy_attacks,rl_kills,enemy_kills,rl_efficiency,enemy_efficiency,good_trade,bad_trade,selectivity,zero_dmg
None,0.0,89.0,9.0,14.0,17.0,33.0,2.0,4.0,0.5294117647058824,0.42424242424242425,0.4375,0.5625,0.6081081081081081,0.5625
US,0.0,91.0,14.0,16.0,19.0,27.0,5.0,4.0,0.7368421052631579,0.5925925925925926,0.45454545454545453,0.5454545454545454,0.5373134328358209,0.5454545454545454
None,0.0,93.0,13.0,19.0,25.0,28.0,4.0,3.0,0.52,0.6785714285714286,0.4166666666666667,0.5833333333333334,0.618421052631579,0.5833333333333334
None,0.0,94.0,10.0,18.0,30.0,32.0,3.0,4.0,0.3333333333333333,0.5625,0.3684210526315789,0.631578947368421,0.7272727272727273,0.631578947368421
US,0.0,65.0,14.0,20.0,17.0,24.0,5.0,6.0,0.8235294117647058,0.8333333333333334,0.42105263157894735,0.5789473684210527,0.7142857142857143,0.5789473684210527
US,0.0,84.0,14.0,17.0,23.0,26.0,5.0,3.0,0.6086956521739131,0.6538461538461539,0.5263157894736842,0.47368421052631576,0.6376811594202898,0.47368421052631576
None,0.0,78.0,10.0,22.0,18.0,23.0,3.0,6.0,0.5555555555555556,0.9565217391304348,0.29411764705882354,0.7058823529411765,0.5614035087719298,0.7058823529411765
GE,0.0,38.0,4.0,24.0,8.0,15.0,1.0,7.0,0.5,1.6,0.21428571428571427,0.7857142857142857,0.7727272727272727,0.7857142857142857
None,0.0,77.0,12.0,20.0,23.0,25.0,4.0,6.0,0.5217391304347826,0.8,0.42857142857142855,0.5714285714285714,0.7,0.5714285714285714
None,0.0,69.0,12.0,21.0,19.0,26.0,4.0,6.0,0.631578947368421,0.8076923076923077,0.3,0.7,0.7407407407407407,0.7
None,0.0,85.0,11.0,12.0,14.0,28.0,4.0,3.0,0.7857142857142857,0.42857142857142855,0.35714285714285715,0.6428571428571429,0.53125,0.6428571428571429
None,0.0,92.0,12.0,13.0,17.0,30.0,4.0,3.0,0.7058823529411765,0.43333333333333335,0.42857142857142855,0.5714285714285714,0.5454545454545454,0.5714285714285714
None,0.0,91.0,11.0,18.0,18.0,28.0,4.0,5.0,0.6111111111111112,0.6428571428571429,0.35294117647058826,0.6470588235294118,0.5352112676056338,0.6470588235294118
