winner,vp,steps,rl_damage,enemy_damage,rl_attacks,enemy_attacks,rl_kills,enemy_kills,rl_efficiency,enemy_efficiency,good_trade,bad_trade,selectivity,zero_dmg
IT,7.0,90.0,8.0,9.0,17.0,14.0,1.0,1.0,0.47058823529411764,0.6428571428571429,0.5454545454545454,0.45454545454545453,0.3488372093023256,0.45454545454545453
IT,7.0,85.0,10.0,9.0,15.0,16.0,3.0,2.0,0.6666666666666666,0.5625,0.5,0.5,0.3939393939393939,0.5
IT,7.0,88.0,11.0,12.0,16.0,18.0,2.0,3.0,0.6875,0.6666666666666666,0.4375,0.5625,0.3780487804878049,0.5625
IT,7.0,94.0,4.0,5.0,18.0,17.0,1.0,1.0,0.2222222222222222,0.29411764705882354,0.5714285714285714,0.42857142857142855,0.37777777777777777,0.42857142857142855
IT,7.0,94.0,11.0,4.0,21.0,26.0,2.0,1.0,0.5238095238095238,0.15384615384615385,0.7,0.3,0.5111111111111111,0.3
IT,7.0,88.0,6.0,12.0,12.0,15.0,1.0,3.0,0.5,0.8,0.4,0.6,0.33766233766233766,0.6
IT,7.0,86.0,6.0,10.0,13.0,11.0,1.0,2.0,0.46153846153846156,0.9090909090909091,0.46153846153846156,0.5384615384615384,0.2804878048780488,0.5384615384615384
IT,7.0,90.0,9.0,8.0,8.0,11.0,2.0,0.0,1.125,0.7272727272727273,0.5555555555555556,0.4444444444444444,0.21052631578947367,0.4444444444444444
IT,7.0,91.0,9.0,6.0,18.0,14.0,2.0,1.0,0.5,0.42857142857142855,0.6,0.4,0.3563218390804598,0.4
IT,7.0,93.0,10.0,7.0,17.0,20.0,2.0,1.0,0.5882352941176471,0.35,0.5714285714285714,0.42857142857142855,0.4177215189873418,0.42857142857142855
IT,7.0,92.0,8.0,3.0,15.0,16.0,2.0,0.0,0.5333333333333333,0.1875,0.6666666666666666,0.3333333333333333,0.3409090909090909,0.3333333333333333
IT,7.0,88.0,8.0,11.0,17.0,26.0,1.0,1.0,0.47058823529411764,0.4230769230769231,0.4166666666666667,0.5833333333333334,0.5256410256410257,0.5833333333333334
IT,7.0,93.0,4.0,9.0,17.0,19.0,0.0,2.0,0.23529411764705882,0.47368421052631576,0.36363636363636365,0.6363636363636364,0.39325842696629215,0.6363636363636364
IT,7.0,89.0,9.0,8.0,17.0,19.0,2.0,2.0,0.5294117647058824,0.42105263157894735,0.4666666666666667,0.5333333333333333,0.4189189189189189,0.5333333333333333
IT,7.0,90.0,7.0,8.0,17.0,14.0,1.0,2.0,0.4117647058823529,0.5714285714285714,0.4444444444444444,0.5555555555555556,0.34615384615384615,0.5555555555555556
IT,7.0,86.0,10.0,11.0,14.0,13.0,2.0,2.0,0.7142857142857143,0.8461538461538461,0.38461538461538464,0.6153846153846154,0.3246753246753247,0.6153846153846154
IT,7.0,90.0,2.0,8.0,15.0,23.0,0.0,2.0,0.13333333333333333,0.34782608695652173,0.25,0.75,0.45,0.75
IT,7.0,87.0,9.0,5.0,11.0,13.0,2.0,1.0,0.8181818181818182,0.38461538461538464,0.625,0.375,0.2916666666666667,0.375
IT,7.0,90.0,10.0,9.0,18.0,22.0,2.0,2.0,0.5555555555555556,0.4090909090909091,0.5,0.5,0.4805194805194805,0.5
