winner,vp,steps,rl_damage,enemy_damage,rl_attacks,enemy_attacks,rl_kills,enemy_kills,rl_efficiency,enemy_efficiency,good_trade,bad_trade,selectivity,zero_dmg
None,0.0,94.0,9.0,20.0,29.0,39.0,3.0,4.0,0.3103448275862069,0.5128205128205128,0.3,0.7,0.7666666666666667,0.7
GE,0.0,84.0,9.0,21.0,33.0,33.0,2.0,7.0,0.2727272727272727,0.6363636363636364,0.14285714285714285,0.8571428571428571,0.7884615384615384,0.8571428571428571
GE,0.0,83.0,6.0,22.0,24.0,34.0,2.0,6.0,0.25,0.6470588235294118,0.21052631578947367,0.7894736842105263,0.7115384615384616,0.7894736842105263
None,0.0,107.0,8.0,14.0,35.0,38.0,3.0,4.0,0.22857142857142856,0.3684210526315789,0.4375,0.5625,0.0,0.5625
GE,0.0,78.0,9.0,22.0,24.0,26.0,4.0,5.0,0.375,0.8461538461538461,0.2,0.8,0.6444444444444445,0.8
None,0.0,96.0,7.0,17.0,33.0,37.0,2.0,3.0,0.21212121212121213,0.4594594594594595,0.3157894736842105,0.6842105263157895,0.8,0.6842105263157895
None,0.0,113.0,3.0,16.0,43.0,40.0,1.0,4.0,0.06976744186046512,0.4,0.13333333333333333,0.8666666666666667,0.7741935483870968,0.8666666666666667
GE,0.0,63.0,4.0,24.0,19.0,24.0,1.0,7.0,0.21052631578947367,1.0,0.21052631578947367,0.7894736842105263,0.68,0.7894736842105263
None,0.0,82.0,13.0,16.0,25.0,23.0,5.0,4.0,0.52,0.6956521739130435,0.3888888888888889,0.6111111111111112,0.6153846153846154,0.6111111111111112
GE,0.0,69.0,9.0,24.0,21.0,27.0,3.0,7.0,0.42857142857142855,0.8888888888888888,0.3,0.7,0.6538461538461539,0.7
None,0.0,85.0,11.0,13.0,23.0,24.0,4.0,3.0,0.4782608695652174,0.5416666666666666,0.375,0.625,0.5925925925925926,0.625
GE,0.0,74.0,6.0,24.0,18.0,31.0,2.0,7.0,0.3333333333333333,0.7741935483870968,0.2777777777777778,0.7222222222222222,0.6,0.7222222222222222
GE,0.0,77.0,10.0,22.0,25.0,31.0,3.0,6.0,0.4,0.7096774193548387,0.3,0.7,0.75,0.7
GE,0.0,79.0,8.0,23.0,21.0,35.0,3.0,6.0,0.38095238095238093,0.6571428571428571,0.21052631578947367,0.7894736842105263,0.6363636363636364,0.7894736842105263
None,0.0,82.0,10.0,20.0,31.0,31.0,3.0,5.0,0.3225806451612903,0.6451612903225806,0.30434782608695654,0.6956521739130435,0.6875,0.6956521739130435
GE,0.0,83.0,4.0,24.0,30.0,34.0,1.0,7.0,0.13333333333333333,0.7058823529411765,0.18181818181818182,0.8181818181818182,0.7619047619047619,0.8181818181818182
None,0.0,95.0,7.0,20.0,31.0,37.0,2.0,5.0,0.22580645161290322,0.5405405405405406,0.3888888888888889,0.6111111111111112,0.42857142857142855,0.6111111111111112
GE,0.0,58.0,9.0,23.0,15.0,24.0,3.0,6.0,0.6,0.9583333333333334,0.2,0.8,0.5714285714285714,0.8
None,0.0,91.0,11.0,13.0,28.0,29.0,4.0,2.0,0.39285714285714285,0.4482758620689655,0.4444444444444444,0.5555555555555556,0.6111111111111112,0.5555555555555556
GE,0.0,74.0,4.0,23.0,19.0,29.0,2.0,6.0,0.21052631578947367,0.7931034482758621,0.125,0.875,0.6764705882352942,0.875
None,0.0,104.0,4.0,22.0,45.0,39.0,1.0,6.0,0.08888888888888889,0.5641025641025641,0.2,0.8,0.7878787878787878,0.8
None,0.0,89.0,9.0,15.0,41.0,31.0,3.0,4.0,0.21951219512195122,0.4838709677419355,0.23076923076923078,0.7692307692307693,0.8363636363636363,0.7692307692307693
